Frame;ID;Fluid Velocity;Agent Velocity;Qtd of Particles;Agent Mass in kg 
37;53;float3(0f, 0f, 0f);float3(0.03926248f, 0f, 0.01043304f);0;65
37;54;float3(0f, 0f, 0f);float3(0.03183879f, 0f, 0.01045009f);0;65
37;55;float3(0f, 0f, 0f);float3(0.01790054f, 0f, 0.01817088f);0;65
37;56;float3(0f, 0f, 0f);float3(0.02874565f, 0f, 0.02870676f);0;65
37;57;float3(0f, 0f, 0f);float3(0.006734194f, 0f, 0.01610369f);0;65
37;58;float3(0f, 0f, 0f);float3(0.005907502f, 0f, 0.02630669f);0;65
37;59;float3(0f, 0f, 0f);float3(0.02986972f, 0f, 0.02258439f);0;65
37;60;float3(0f, 0f, 0f);float3(0.01281204f, 0f, 0.02189143f);0;65
37;61;float3(0f, 0f, 0f);float3(-0.002660593f, 0f, 0.03330991f);0;65
37;62;float3(0f, 0f, 0f);float3(0.001701251f, 0f, 0.03210295f);0;65
37;63;float3(0f, 0f, 0f);float3(-0.001845625f, 0f, 0.02478936f);0;65
37;64;float3(0f, 0f, 0f);float3(-0.01875845f, 0f, 0.02646547f);0;65
37;65;float3(0f, 0f, 0f);float3(-0.01100498f, 0f, 0.02584945f);0;65
37;66;float3(0f, 0f, 0f);float3(-0.01311271f, 0f, 0.02259147f);0;65
37;67;float3(0f, 0f, 0f);float3(-0.03078674f, 0f, 0.02551905f);0;65
37;68;float3(0f, 0f, 0f);float3(-0.03093276f, 0f, 0.0201969f);0;65
37;69;float3(0f, 0f, 0f);float3(-0.01610008f, 0f, 0.02398725f);0;65
37;70;float3(0f, 0f, 0f);float3(-0.03028931f, 0f, 0.02707303f);0;65
37;71;float3(0f, 0f, 0f);float3(-0.03981499f, 0f, 0.008072016f);0;65
37;72;float3(0f, 0f, 0f);float3(0.0334894f, 0f, 0.02299675f);0;65
37;73;float3(0f, 0f, 0f);float3(0.03155004f, 0f, 0.02559269f);0;65
37;74;float3(0f, 0f, 0f);float3(0.0329188f, 0f, 0.02380637f);0;65
37;75;float3(0f, 0f, 0f);float3(0.0300199f, 0f, 0.02737145f);0;65
37;76;float3(0f, 0f, 0f);float3(0.02232471f, 0f, 0.02743624f);0;65
37;77;float3(0f, 0f, 0f);float3(-0.001642153f, 0f, 0.02682822f);0;65
37;78;float3(0f, 0f, 0f);float3(0.01309933f, 0f, 0.02154071f);0;65
37;79;float3(0f, 0f, 0f);float3(0.02126546f, 0f, 0.0346146f);0;65
37;80;float3(0f, 0f, 0f);float3(0.01505932f, 0f, 0.02965136f);0;65
37;81;float3(0f, 0f, 0f);float3(-0.005053141f, 0f, 0.04030951f);0;65
37;82;float3(0f, 0f, 0f);float3(0.0119046f, 0f, 0.03355805f);0;65
37;83;float3(0f, 0f, 0f);float3(-0.01022336f, 0f, 0.03805597f);0;65
37;84;float3(0f, 0f, 0f);float3(-0.01134657f, 0f, 0.03900828f);0;65
37;85;float3(0f, 0f, 0f);float3(-0.008985435f, 0f, 0.03709298f);0;65
37;86;float3(0f, 0f, 0f);float3(-0.02910351f, 0f, 0.0283439f);0;65
37;87;float3(0f, 0f, 0f);float3(-0.01907777f, 0f, 0.03330411f);0;65
37;88;float3(0f, 0f, 0f);float3(-0.03096967f, 0f, 0.02629201f);0;65
37;89;float3(0f, 0f, 0f);float3(-0.02356445f, 0f, 0.0330924f);0;65
37;90;float3(0f, 0f, 0f);float3(-0.02643584f, 0f, 0.03084699f);0;65
37;91;float3(0f, 0f, 0f);float3(-0.02432818f, 0f, 0.03253506f);0;65
37;92;float3(0f, 0f, 0f);float3(-0.02208568f, 0f, 0.03409711f);0;65
37;93;float3(0f, 0f, 0f);float3(0.02284833f, 0f, 0.03192208f);0;65
37;94;float3(0f, 0f, 0f);float3(0.02688469f, 0f, 0.02714908f);0;65
37;95;float3(0f, 0f, 0f);float3(0.02366771f, 0f, 0.02300435f);0;65
37;96;float3(0f, 0f, 0f);float3(0.006724645f, 0f, 0.02497797f);0;65
37;97;float3(0f, 0f, 0f);float3(0.01324481f, 0f, 0.03840528f);0;65
37;98;float3(0f, 0f, 0f);float3(0.02068426f, 0f, 0.03391604f);0;65
37;99;float3(0f, 0f, 0f);float3(0.02291462f, 0f, 0.02630272f);0;65
38;0;float3(0f, 0f, 0f);float3(0.03768416f, 0f, -0.003522313f);0;65
38;1;float3(0f, 0f, 0f);float3(0.04062438f, 0f, -0.0002235078f);0;65
38;2;float3(0f, 0f, 0f);float3(0.03924954f, 0f, -0.0104816f);0;65
38;3;float3(0f, 0f, 0f);float3(0.04060682f, 0f, 0.001215224f);0;65
38;4;float3(0f, 0f, 0f);float3(0.04059082f, 0f, 0.00166605f);0;65
38;5;float3(0f, 0f, 0f);float3(0.03471325f, 0f, -0.003694417f);0;65
38;6;float3(0f, 0f, 0f);float3(0.04046085f, 0f, -0.003648313f);0;65
38;7;float3(0f, 0f, 0f);float3(0.04049976f, 0f, -0.00318745f);0;65
38;8;float3(0f, 0f, 0f);float3(0.04051146f, 0f, -0.003035172f);0;65
38;9;float3(0f, 0f, 0f);float3(0.04055561f, 0f, 0.002373386f);0;65
38;10;float3(0f, 0f, 0f);float3(0.0406111f, 0f, 0.001062314f);0;65
38;11;float3(0f, 0f, 0f);float3(0.04054391f, 0f, 0.00256554f);0;65
38;12;float3(0f, 0f, 0f);float3(0.04061561f, 0f, 0.0008734787f);0;65
38;13;float3(0f, 0f, 0f);float3(0.04035486f, 0f, 0.00467716f);0;65
38;14;float3(0f, 0f, 0f);float3(0.0375963f, 0f, -0.0007726774f);0;65
38;15;float3(0f, 0f, 0f);float3(0.04059949f, 0f, 0.001439429f);0;65
38;16;float3(0f, 0f, 0f);float3(0.0405803f, 0f, 0.001905157f);0;65
38;17;float3(0f, 0f, 0f);float3(0.04061054f, 0f, 0.001083727f);0;65
38;18;float3(0f, 0f, 0f);float3(0.04058463f, 0f, 0.001810539f);0;65
38;19;float3(0f, 0f, 0f);float3(0.04041824f, 0f, 0.004093439f);0;65
38;20;float3(0f, 0f, 0f);float3(0.04042935f, 0f, 0.003982173f);0;65
38;21;float3(0f, 0f, 0f);float3(0.04052444f, 0f, -0.002856637f);0;65
38;22;float3(0f, 0f, 0f);float3(0.04013247f, 0f, 0.006306728f);0;65
38;23;float3(0f, 0f, 0f);float3(0.04060391f, 0f, 0.00130874f);0;65
38;24;float3(0f, 0f, 0f);float3(0.04062491f, 0f, -8.203726E-05f);0;65
38;25;float3(0f, 0f, 0f);float3(0.04060003f, 0f, -0.001424237f);0;65
38;26;float3(0f, 0f, 0f);float3(0.03993969f, 0f, 0.0009261714f);0;65
38;27;float3(0f, 0f, 0f);float3(0.04039885f, 0f, -0.004280595f);0;65
38;28;float3(0f, 0f, 0f);float3(0.04047275f, 0f, 0.003513842f);0;65
38;29;float3(0f, 0f, 0f);float3(0.04050015f, 0f, -0.003182562f);0;65
38;30;float3(0f, 0f, 0f);float3(0.04053427f, 0f, 0.002713601f);0;65
38;31;float3(0f, 0f, 0f);float3(0.03902424f, 0f, -0.01129155f);0;65
38;32;float3(0f, 0f, 0f);float3(0.04061699f, 0f, 0.0008066531f);0;65
38;33;float3(0f, 0f, 0f);float3(0.04061682f, 0f, -0.0008151873f);0;65
38;34;float3(0f, 0f, 0f);float3(0.03990125f, 0f, -0.007634179f);0;65
38;35;float3(0f, 0f, 0f);float3(0.04058212f, 0f, 0.001865887f);0;65
38;36;float3(0f, 0f, 0f);float3(0.0405117f, 0f, 0.003032001f);0;65
38;37;float3(0f, 0f, 0f);float3(0.04061732f, 0f, 0.0007899178f);0;65
38;38;float3(0f, 0f, 0f);float3(0.04053969f, 0f, -0.002631387f);0;65
38;39;float3(0f, 0f, 0f);float3(0.04062428f, 0f, 0.0002417081f);0;65
38;40;float3(0f, 0f, 0f);float3(0.04054982f, 0f, 0.002470392f);0;65
38;41;float3(0f, 0f, 0f);float3(0.04040434f, 0f, 0.004228451f);0;65
38;42;float3(0f, 0f, 0f);float3(0.04059037f, 0f, -0.001677002f);0;65
38;43;float3(0f, 0f, 0f);float3(0.04056465f, 0f, -0.002213495f);0;65
38;44;float3(0f, 0f, 0f);float3(0.04062303f, 0f, -0.0003999398f);0;65
38;45;float3(0f, 0f, 0f);float3(0.04061276f, 0f, -0.0009971983f);0;65
38;46;float3(0f, 0f, 0f);float3(0.04049522f, 0f, 0.003244664f);0;65
38;47;float3(0f, 0f, 0f);float3(0.04056404f, 0f, -0.002224751f);0;65
38;48;float3(0f, 0f, 0f);float3(0.04038178f, 0f, 0.004438722f);0;65
38;49;float3(0f, 0f, 0f);float3(0.039294f, 0f, 0.01031367f);0;65
38;50;float3(0f, 0f, 0f);float3(0.04056216f, 0f, 0.002258672f);0;65
38;51;float3(0f, 0f, 0f);float3(0.04026014f, 0f, 0.005432502f);0;65
38;52;float3(0f, 0f, 0f);float3(0.03992182f, 0f, 0.00752587f);0;65
38;53;float3(0f, 0f, 0f);float3(0.03769242f, 0f, 0.01515492f);0;65
38;54;float3(0f, 0f, 0f);float3(0.03064657f, 0f, 0.01573412f);0;65
38;55;float3(0f, 0f, 0f);float3(0.01687801f, 0f, 0.01699113f);0;65
38;56;float3(0f, 0f, 0f);float3(0.02833062f, 0f, 0.02911643f);0;65
38;57;float3(0f, 0f, 0f);float3(0.01579809f, 0f, 0.019199f);0;65
38;58;float3(0f, 0f, 0f);float3(0.005522236f, 0f, 0.02433456f);0;65
38;59;float3(0f, 0f, 0f);float3(0.02264516f, 0f, 0.02788915f);0;65
38;60;float3(0f, 0f, 0f);float3(0.01434525f, 0f, 0.02181024f);0;65
38;61;float3(0f, 0f, 0f);float3(0.0002899846f, 0f, 0.03331485f);0;65
38;62;float3(0f, 0f, 0f);float3(0.003004838f, 0f, 0.03215912f);0;65
38;63;float3(0f, 0f, 0f);float3(-0.00314582f, 0f, 0.02592538f);0;65
38;64;float3(0f, 0f, 0f);float3(-0.0173416f, 0f, 0.02471071f);0;65
38;65;float3(0f, 0f, 0f);float3(-0.009802826f, 0f, 0.02775962f);0;65
38;66;float3(0f, 0f, 0f);float3(-0.01558279f, 0f, 0.02371102f);0;65
38;67;float3(0f, 0f, 0f);float3(-0.0282299f, 0f, 0.02340895f);0;65
38;68;float3(0f, 0f, 0f);float3(-0.02807299f, 0f, 0.02184555f);0;65
38;69;float3(0f, 0f, 0f);float3(-0.01520953f, 0f, 0.02226905f);0;65
38;70;float3(0f, 0f, 0f);float3(-0.03161622f, 0f, 0.02551088f);0;65
38;71;float3(0f, 0f, 0f);float3(-0.03914269f, 0f, 0.01087382f);0;65
38;72;float3(0f, 0f, 0f);float3(0.03211492f, 0f, 0.02235692f);0;65
38;73;float3(0f, 0f, 0f);float3(0.02864173f, 0f, 0.02881045f);0;65
38;74;float3(0f, 0f, 0f);float3(0.02790199f, 0f, 0.02623111f);0;65
38;75;float3(0f, 0f, 0f);float3(0.02677322f, 0f, 0.02987947f);0;65
38;76;float3(0f, 0f, 0f);float3(0.02474766f, 0f, 0.02681013f);0;65
38;77;float3(0f, 0f, 0f);float3(-0.0009391528f, 0f, 0.02499743f);0;65
38;78;float3(0f, 0f, 0f);float3(0.01331191f, 0f, 0.02171144f);0;65
38;79;float3(0f, 0f, 0f);float3(0.02081754f, 0f, 0.03440217f);0;65
38;80;float3(0f, 0f, 0f);float3(0.0184327f, 0f, 0.03216498f);0;65
38;81;float3(0f, 0f, 0f);float3(-0.005208135f, 0f, 0.04028977f);0;65
38;82;float3(0f, 0f, 0f);float3(0.01362425f, 0f, 0.03271506f);0;65
38;83;float3(0f, 0f, 0f);float3(-0.01247387f, 0f, 0.03866255f);0;65
38;84;float3(0f, 0f, 0f);float3(-0.008458334f, 0f, 0.03973471f);0;65
38;85;float3(0f, 0f, 0f);float3(-0.008738982f, 0f, 0.0345301f);0;65
38;86;float3(0f, 0f, 0f);float3(-0.02821773f, 0f, 0.02922585f);0;65
38;87;float3(0f, 0f, 0f);float3(-0.01750083f, 0f, 0.03243445f);0;65
38;88;float3(0f, 0f, 0f);float3(-0.03148333f, 0f, 0.0256747f);0;65
38;89;float3(0f, 0f, 0f);float3(-0.02122185f, 0f, 0.03464136f);0;65
38;90;float3(0f, 0f, 0f);float3(-0.02826899f, 0f, 0.02917627f);0;65
38;91;float3(0f, 0f, 0f);float3(-0.02511918f, 0f, 0.03192831f);0;65
38;92;float3(0f, 0f, 0f);float3(-0.021489f, 0f, 0.03447627f);0;65
38;93;float3(0f, 0f, 0f);float3(0.02597215f, 0f, 0.03123841f);0;65
38;94;float3(0f, 0f, 0f);float3(0.03004721f, 0f, 0.02734147f);0;65
38;95;float3(0f, 0f, 0f);float3(0.02194323f, 0f, 0.02271508f);0;65
38;96;float3(0f, 0f, 0f);float3(0.00658395f, 0f, 0.02286892f);0;65
38;97;float3(0f, 0f, 0f);float3(0.01372335f, 0f, 0.03815874f);0;65
38;98;float3(0f, 0f, 0f);float3(0.01681296f, 0f, 0.03330849f);0;65
38;99;float3(0f, 0f, 0f);float3(0.02112985f, 0f, 0.02404756f);0;65
39;0;float3(0f, 0f, 0f);float3(0.04058208f, 0f, -0.001866805f);0;65
39;1;float3(0f, 0f, 0f);float3(0.04062471f, 0f, 0.0001522037f);0;65
39;2;float3(0f, 0f, 0f);float3(0.03960559f, 0f, -0.009043662f);0;65
39;3;float3(0f, 0f, 0f);float3(0.04057176f, 0f, 0.002079029f);0;65
39;4;float3(0f, 0f, 0f);float3(0.04056239f, 0f, 0.002254551f);0;65
39;5;float3(0f, 0f, 0f);float3(0.03525409f, 0f, -0.006784098f);0;65
39;6;float3(0f, 0f, 0f);float3(0.04047431f, 0f, -0.003495808f);0;65
39;7;float3(0f, 0f, 0f);float3(0.04046673f, 0f, -0.003582515f);0;65
39;8;float3(0f, 0f, 0f);float3(0.04030132f, 0f, -0.005118038f);0;65
39;9;float3(0f, 0f, 0f);float3(0.04056837f, 0f, 0.002144371f);0;65
39;10;float3(0f, 0f, 0f);float3(0.04062448f, 0f, -0.0002060098f);0;65
39;11;float3(0f, 0f, 0f);float3(0.04058791f, 0f, 0.001735426f);0;65
39;12;float3(0f, 0f, 0f);float3(0.04019492f, 0f, 0.0002801777f);0;65
39;13;float3(0f, 0f, 0f);float3(0.04032234f, 0f, 0.00494967f);0;65
39;14;float3(0f, 0f, 0f);float3(0.04021386f, 0f, -0.003490568f);0;65
39;15;float3(0f, 0f, 0f);float3(0.04060554f, 0f, 0.001257093f);0;65
39;16;float3(0f, 0f, 0f);float3(0.04055886f, 0f, 0.0023172f);0;65
39;17;float3(0f, 0f, 0f);float3(0.0403792f, 0f, 0.004462197f);0;65
39;18;float3(0f, 0f, 0f);float3(0.04059483f, 0f, 0.001565132f);0;65
39;19;float3(0f, 0f, 0f);float3(0.04040494f, 0f, 0.004222718f);0;65
39;20;float3(0f, 0f, 0f);float3(0.04042531f, 0f, 0.004023064f);0;65
39;21;float3(0f, 0f, 0f);float3(0.04055097f, 0f, -0.002451414f);0;65
39;22;float3(0f, 0f, 0f);float3(0.04014542f, 0f, 0.006223824f);0;65
39;23;float3(0f, 0f, 0f);float3(0.04060734f, 0f, 0.001197476f);0;65
39;24;float3(0f, 0f, 0f);float3(0.04061294f, 0f, 0.0009896784f);0;65
39;25;float3(0f, 0f, 0f);float3(0.04060412f, 0f, -0.001302249f);0;65
39;26;float3(0f, 0f, 0f);float3(0.03755424f, 0f, 0.001466514f);0;65
39;27;float3(0f, 0f, 0f);float3(0.03979881f, 0f, -0.003946902f);0;65
39;28;float3(0f, 0f, 0f);float3(0.04059437f, 0f, 0.001577317f);0;65
39;29;float3(0f, 0f, 0f);float3(0.04050589f, 0f, -0.003108578f);0;65
39;30;float3(0f, 0f, 0f);float3(0.04033867f, 0f, 0.004814803f);0;65
39;31;float3(0f, 0f, 0f);float3(0.03958256f, 0f, -0.009143922f);0;65
39;32;float3(0f, 0f, 0f);float3(0.04061186f, 0f, 0.001033306f);0;65
39;33;float3(0f, 0f, 0f);float3(0.04061486f, 0f, -0.0009074215f);0;65
39;34;float3(0f, 0f, 0f);float3(0.03992975f, 0f, -0.007483691f);0;65
39;35;float3(0f, 0f, 0f);float3(0.04058294f, 0f, 0.001847973f);0;65
39;36;float3(0f, 0f, 0f);float3(0.04049828f, 0f, 0.003206237f);0;65
39;37;float3(0f, 0f, 0f);float3(0.04057025f, 0f, 0.002108345f);0;65
39;38;float3(0f, 0f, 0f);float3(0.04053293f, 0f, -0.002733458f);0;65
39;39;float3(0f, 0f, 0f);float3(0.04062419f, 0f, 0.0002557474f);0;65
39;40;float3(0f, 0f, 0f);float3(0.04043008f, 0f, 0.003974802f);0;65
39;41;float3(0f, 0f, 0f);float3(0.04057509f, 0f, 0.002013137f);0;65
39;42;float3(0f, 0f, 0f);float3(0.04053777f, 0f, -0.002660845f);0;65
39;43;float3(0f, 0f, 0f);float3(0.04054679f, 0f, -0.002519544f);0;65
39;44;float3(0f, 0f, 0f);float3(0.04059758f, 0f, 0.001492188f);0;65
39;45;float3(0f, 0f, 0f);float3(0.04061835f, 0f, -0.0007349529f);0;65
39;46;float3(0f, 0f, 0f);float3(0.04054675f, 0f, 0.002520236f);0;65
39;47;float3(0f, 0f, 0f);float3(0.04062185f, 0f, -0.000505141f);0;65
39;48;float3(0f, 0f, 0f);float3(0.04038681f, 0f, 0.004392722f);0;65
39;49;float3(0f, 0f, 0f);float3(0.03937294f, 0f, 0.01000809f);0;65
39;50;float3(0f, 0f, 0f);float3(0.04043435f, 0f, 0.00393114f);0;65
39;51;float3(0f, 0f, 0f);float3(0.03895941f, 0f, 0.005222167f);0;65
39;52;float3(0f, 0f, 0f);float3(0.03979227f, 0f, 0.00818324f);0;65
39;53;float3(0f, 0f, 0f);float3(0.03813987f, 0f, 0.01399074f);0;65
39;54;float3(0f, 0f, 0f);float3(0.03287637f, 0f, 0.0122744f);0;65
39;55;float3(0f, 0f, 0f);float3(0.01436879f, 0f, 0.01868842f);0;65
39;56;float3(0f, 0f, 0f);float3(0.02818219f, 0f, 0.02926013f);0;65
39;57;float3(0f, 0f, 0f);float3(0.01466556f, 0f, 0.01773376f);0;65
39;58;float3(0f, 0f, 0f);float3(0.005129086f, 0f, 0.02242045f);0;65
39;59;float3(0f, 0f, 0f);float3(0.01834531f, 0f, 0.02974232f);0;65
39;60;float3(0f, 0f, 0f);float3(0.01354304f, 0f, 0.02051919f);0;65
39;61;float3(0f, 0f, 0f);float3(-0.0008899645f, 0f, 0.03534548f);0;65
39;62;float3(0f, 0f, 0f);float3(0.003180036f, 0f, 0.03152615f);0;65
39;63;float3(0f, 0f, 0f);float3(-0.00320086f, 0f, 0.02535943f);0;65
39;64;float3(0f, 0f, 0f);float3(-0.01545224f, 0f, 0.02441423f);0;65
39;65;float3(0f, 0f, 0f);float3(-0.01065411f, 0f, 0.02785402f);0;65
39;66;float3(0f, 0f, 0f);float3(-0.01157819f, 0f, 0.02549252f);0;65
39;67;float3(0f, 0f, 0f);float3(-0.02583248f, 0f, 0.02146158f);0;65
39;68;float3(0f, 0f, 0f);float3(-0.02857834f, 0f, 0.02182612f);0;65
39;69;float3(0f, 0f, 0f);float3(-0.01418302f, 0f, 0.02049063f);0;65
39;70;float3(0f, 0f, 0f);float3(-0.02995531f, 0f, 0.02744212f);0;65
39;71;float3(0f, 0f, 0f);float3(-0.03813468f, 0f, 0.01400488f);0;65
39;72;float3(0f, 0f, 0f);float3(0.02960034f, 0f, 0.02367265f);0;65
39;73;float3(0f, 0f, 0f);float3(0.03067387f, 0f, 0.02663652f);0;65
39;74;float3(0f, 0f, 0f);float3(0.02575993f, 0f, 0.02400168f);0;65
39;75;float3(0f, 0f, 0f);float3(0.02266139f, 0f, 0.02830829f);0;65
39;76;float3(0f, 0f, 0f);float3(0.02559672f, 0f, 0.02380276f);0;65
39;77;float3(0f, 0f, 0f);float3(0.000704977f, 0f, 0.02620869f);0;65
39;78;float3(0f, 0f, 0f);float3(0.01614796f, 0f, 0.0226678f);0;65
39;79;float3(0f, 0f, 0f);float3(0.02076796f, 0f, 0.03491536f);0;65
39;80;float3(0f, 0f, 0f);float3(0.02147297f, 0f, 0.03448626f);0;65
39;81;float3(0f, 0f, 0f);float3(-0.0001555858f, 0f, 0.0406247f);0;65
39;82;float3(0f, 0f, 0f);float3(0.01226731f, 0f, 0.03179273f);0;65
39;83;float3(0f, 0f, 0f);float3(-0.0153551f, 0f, 0.03761132f);0;65
39;84;float3(0f, 0f, 0f);float3(-0.008420783f, 0f, 0.03974269f);0;65
39;85;float3(0f, 0f, 0f);float3(-0.005290428f, 0f, 0.03509623f);0;65
39;86;float3(0f, 0f, 0f);float3(-0.02583561f, 0f, 0.03135142f);0;65
39;87;float3(0f, 0f, 0f);float3(-0.02014987f, 0f, 0.03027378f);0;65
39;88;float3(0f, 0f, 0f);float3(-0.03083456f, 0f, 0.02645033f);0;65
39;89;float3(0f, 0f, 0f);float3(-0.01778549f, 0f, 0.03652488f);0;65
39;90;float3(0f, 0f, 0f);float3(-0.02842369f, 0f, 0.02902558f);0;65
39;91;float3(0f, 0f, 0f);float3(-0.02521877f, 0f, 0.03184971f);0;65
39;92;float3(0f, 0f, 0f);float3(-0.02326471f, 0f, 0.03330381f);0;65
39;93;float3(0f, 0f, 0f);float3(0.02462667f, 0f, 0.03153303f);0;65
39;94;float3(0f, 0f, 0f);float3(0.03110349f, 0f, 0.02613357f);0;65
39;95;float3(0f, 0f, 0f);float3(0.02526335f, 0f, 0.02040643f);0;65
39;96;float3(0f, 0f, 0f);float3(0.008304301f, 0f, 0.0251787f);0;65
39;97;float3(0f, 0f, 0f);float3(0.01568524f, 0f, 0.03361202f);0;65
39;98;float3(0f, 0f, 0f);float3(0.02063619f, 0f, 0.0335155f);0;65
39;99;float3(0f, 0f, 0f);float3(0.0210208f, 0f, 0.02532076f);0;65
40;0;float3(0f, 0f, 0f);float3(0.04051058f, 0f, -0.003046871f);0;65
40;1;float3(0f, 0f, 0f);float3(0.04056111f, 0f, -0.002277479f);0;65
40;2;float3(0f, 0f, 0f);float3(0.03956584f, 0f, -0.009216009f);0;65
40;3;float3(0f, 0f, 0f);float3(0.04054355f, 0f, 0.002571118f);0;65
40;4;float3(0f, 0f, 0f);float3(0.04055384f, 0f, 0.002403466f);0;65
40;5;float3(0f, 0f, 0f);float3(0.03400782f, 0f, -0.007375005f);0;65
40;6;float3(0f, 0f, 0f);float3(0.04042846f, 0f, -0.003991249f);0;65
40;7;float3(0f, 0f, 0f);float3(0.04035833f, 0f, -0.004647091f);0;65
40;8;float3(0f, 0f, 0f);float3(0.04053339f, 0f, -0.002726689f);0;65
40;9;float3(0f, 0f, 0f);float3(0.0406191f, 0f, 0.0006924185f);0;65
40;10;float3(0f, 0f, 0f);float3(0.04062422f, 0f, -0.0002519643f);0;65
40;11;float3(0f, 0f, 0f);float3(0.04062141f, 0f, 0.0005394393f);0;65
40;12;float3(0f, 0f, 0f);float3(0.04053972f, 0f, 0.002630858f);0;65
40;13;float3(0f, 0f, 0f);float3(0.04028144f, 0f, 0.005272208f);0;65
40;14;float3(0f, 0f, 0f);float3(0.04046412f, 0f, -0.00361182f);0;65
40;15;float3(0f, 0f, 0f);float3(0.04061338f, 0f, 0.0009716369f);0;65
40;16;float3(0f, 0f, 0f);float3(0.04051744f, 0f, 0.002954266f);0;65
40;17;float3(0f, 0f, 0f);float3(0.04037525f, 0f, 0.004497718f);0;65
40;18;float3(0f, 0f, 0f);float3(0.04062467f, 0f, 0.0001619369f);0;65
40;19;float3(0f, 0f, 0f);float3(0.0403693f, 0f, 0.004550833f);0;65
40;20;float3(0f, 0f, 0f);float3(0.04056166f, 0f, 0.002267755f);0;65
40;21;float3(0f, 0f, 0f);float3(0.04046511f, 0f, -0.0036008f);0;65
40;22;float3(0f, 0f, 0f);float3(0.04016148f, 0f, 0.006119301f);0;65
40;23;float3(0f, 0f, 0f);float3(0.0406109f, 0f, 0.00106999f);0;65
40;24;float3(0f, 0f, 0f);float3(0.04061046f, 0f, 0.001086627f);0;65
40;25;float3(0f, 0f, 0f);float3(0.04061001f, 0f, -0.001103627f);0;65
40;26;float3(0f, 0f, 0f);float3(0.04061013f, 0f, -0.001099085f);0;65
40;27;float3(0f, 0f, 0f);float3(0.04044171f, 0f, -0.003854671f);0;65
40;28;float3(0f, 0f, 0f);float3(0.04057922f, 0f, 0.001928059f);0;65
40;29;float3(0f, 0f, 0f);float3(0.04047687f, 0f, -0.003466014f);0;65
40;30;float3(0f, 0f, 0f);float3(0.04035832f, 0f, 0.004647233f);0;65
40;31;float3(0f, 0f, 0f);float3(0.03958484f, 0f, -0.009134054f);0;65
40;32;float3(0f, 0f, 0f);float3(0.0405387f, 0f, 0.002646509f);0;65
40;33;float3(0f, 0f, 0f);float3(0.0406124f, 0f, -0.001011752f);0;65
40;34;float3(0f, 0f, 0f);float3(0.03992263f, 0f, -0.007521576f);0;65
40;35;float3(0f, 0f, 0f);float3(0.04057524f, 0f, 0.002010106f);0;65
40;36;float3(0f, 0f, 0f);float3(0.04049747f, 0f, 0.003216409f);0;65
40;37;float3(0f, 0f, 0f);float3(0.04056906f, 0f, 0.002131119f);0;65
40;38;float3(0f, 0f, 0f);float3(0.04054705f, 0f, -0.002515508f);0;65
40;39;float3(0f, 0f, 0f);float3(0.04062312f, 0f, 0.0003905837f);0;65
40;40;float3(0f, 0f, 0f);float3(0.04050201f, 0f, 0.003158806f);0;65
40;41;float3(0f, 0f, 0f);float3(0.04056763f, 0f, 0.002158292f);0;65
40;42;float3(0f, 0f, 0f);float3(0.04061536f, 0f, -0.0008849408f);0;65
40;43;float3(0f, 0f, 0f);float3(0.04041598f, 0f, -0.00411573f);0;65
40;44;float3(0f, 0f, 0f);float3(0.04054498f, 0f, 0.002548596f);0;65
40;45;float3(0f, 0f, 0f);float3(0.04060057f, 0f, -0.001408774f);0;65
40;46;float3(0f, 0f, 0f);float3(0.04053731f, 0f, 0.002667879f);0;65
40;47;float3(0f, 0f, 0f);float3(0.04061561f, 0f, -0.0008731685f);0;65
40;48;float3(0f, 0f, 0f);float3(0.03947211f, 0f, 0.005612612f);0;65
40;49;float3(0f, 0f, 0f);float3(0.03939691f, 0f, 0.009913336f);0;65
40;50;float3(0f, 0f, 0f);float3(0.04042593f, 0f, 0.004016805f);0;65
40;51;float3(0f, 0f, 0f);float3(0.03815634f, 0f, 0.003568771f);0;65
40;52;float3(0f, 0f, 0f);float3(0.03948412f, 0f, 0.009560033f);0;65
40;53;float3(0f, 0f, 0f);float3(0.03719608f, 0f, 0.0163353f);0;65
40;54;float3(0f, 0f, 0f);float3(0.03620919f, 0f, 0.0161862f);0;65
40;55;float3(0f, 0f, 0f);float3(0.01293179f, 0f, 0.01850321f);0;65
40;56;float3(0f, 0f, 0f);float3(0.02787521f, 0f, 0.02955272f);0;65
40;57;float3(0f, 0f, 0f);float3(0.01130652f, 0f, 0.01982102f);0;65
40;58;float3(0f, 0f, 0f);float3(0.002301837f, 0f, 0.02758863f);0;65
40;59;float3(0f, 0f, 0f);float3(0.01997734f, 0f, 0.03157579f);0;65
40;60;float3(0f, 0f, 0f);float3(0.01155324f, 0f, 0.02201349f);0;65
40;61;float3(0f, 0f, 0f);float3(0.001834775f, 0f, 0.03847532f);0;65
40;62;float3(0f, 0f, 0f);float3(0.002141266f, 0f, 0.033048f);0;65
40;63;float3(0f, 0f, 0f);float3(-0.002971237f, 0f, 0.02377316f);0;65
40;64;float3(0f, 0f, 0f);float3(-0.01688417f, 0f, 0.02627775f);0;65
40;65;float3(0f, 0f, 0f);float3(-0.01338714f, 0f, 0.02703885f);0;65
40;66;float3(0f, 0f, 0f);float3(-0.01131601f, 0f, 0.02376394f);0;65
40;67;float3(0f, 0f, 0f);float3(-0.02402925f, 0f, 0.01989274f);0;65
